"","color_position","Participant_ID","Condition","condition_str","participant_number","trials_gen.thisTrialN","gen_response_color_index_in_orig_colorbar_space","gen_response_distance_idx","gen_response_distance_dE","gen_signed_distance_idx","trial_within_test_color","idx_for_graph","exemplar_position","color_to_prototype_distance_idx","color_to_prototype_de"
"2557",108,"FA23_1036",1,"Light Far",1036,36,124,16,8.73810016235183,16,3,108,93,15,7
"2558",123,"FA23_1036",1,"Light Far",1036,37,111,12,6.62301958776835,-12,2,121,93,30,15
"2559",170,"FA23_1036",1,"Light Far",1036,38,143,27,15.7590265206791,-27,3,170,158,12,7
"2560",123,"FA23_1036",1,"Light Far",1036,39,123,0,0,0,3,123,93,30,15
"2561",216,"FA23_1036",1,"Light Far",1036,40,164,52,30.3766152161279,-52,3,216,226,-10,7
"2562",93,"FA23_1036",1,"Light Far",1036,41,94,1,0.446784739046279,1,3,93,93,0,0
"2563",133,"FA23_1036",1,"Light Far",1036,42,78,55,26.8250088533645,-55,3,133,158,-25,15
"2564",226,"FA23_1036",1,"Light Far",1036,43,193,33,21.1633773529827,-33,3,226,226,0,0
"2565",185,"FA23_1036",1,"Light Far",1036,44,173,12,6.7584402564261,-12,2,183,158,27,15
"2566",72,"FA23_1036",1,"Light Far",1036,45,61,11,4.06454475383724,-11,2,70,52,20,7
"2567",52,"FA23_1036",1,"Light Far",1036,46,39,13,4.07538548350744,-13,3,52,52,0,0
"2568",241,"FA23_1036",1,"Light Far",1036,47,217,24,12.2230050818788,-24,3,241,226,15,7
"2569",72,"FA23_1036",1,"Light Far",1036,48,57,15,5.4604967105701,-15,3,72,52,20,7
"2570",251,"FA23_1036",1,"Light Far",1036,49,236,15,13.5997865440115,-15,3,251,226,25,15
"2571",203,"FA23_1036",1,"Light Far",1036,50,123,80,43.5699556361407,-80,3,203,226,-23,15
"2572",76,"FA23_1036",1,"Light Far",1036,51,50,26,9.33228802391529,-26,3,76,93,-17,7
"2573",10,"FA23_1036",1,"Light Far",1036,52,3,7,10.2216107697739,-7,3,10,52,-42,15
"2574",185,"FA23_1036",1,"Light Far",1036,53,165,20,11.2095665037097,-20,3,185,158,27,15
"2575",108,"FA23_1036",1,"Light Far",1036,54,102,6,2.95370753190609,-6,4,110,93,15,7
"2576",241,"FA23_1036",1,"Light Far",1036,55,229,12,5.41695871961518,-12,4,243,226,15,7
"2577",203,"FA23_1036",1,"Light Far",1036,56,235,32,20.9251932815937,32,4,205,226,-23,15
"2578",226,"FA23_1036",1,"Light Far",1036,57,245,19,9.24932120587218,19,4,228,226,0,0
"2579",226,"FA23_1036",1,"Light Far",1036,58,249,23,12.5164961187259,23,5,230,226,0,0
"2580",76,"FA23_1036",1,"Light Far",1036,59,83,7,2.82718895265796,7,4,78,93,-17,7
"2581",52,"FA23_1036",1,"Light Far",1036,60,57,5,1.68847397976124,5,4,54,52,0,0
"2582",133,"FA23_1036",1,"Light Far",1036,61,103,30,16.5945362514434,-30,4,135,158,-25,15
"2583",108,"FA23_1036",1,"Light Far",1036,62,121,13,7.00221537553146,13,5,112,93,15,7
"2584",72,"FA23_1036",1,"Light Far",1036,63,64,8,2.98827312171331,-8,4,74,52,20,7
"2585",185,"FA23_1036",1,"Light Far",1036,64,143,42,23.7179357765611,-42,4,187,158,27,15
"2586",10,"FA23_1036",1,"Light Far",1036,65,6,4,3.98547281219658,-4,4,12,52,-42,15
"2587",251,"FA23_1036",1,"Light Far",1036,66,251,0,0,0,4,253,226,25,15
"2588",93,"FA23_1036",1,"Light Far",1036,67,90,3,1.31990434541868,-3,4,95,93,0,0
"2589",251,"FA23_1036",1,"Light Far",1036,68,239,12,11.6357735046134,-12,5,255,226,25,15
"2590",29,"FA23_1036",1,"Light Far",1036,69,5,24,14.4898350693757,-24,4,31,52,-23,7
"2591",146,"FA23_1036",1,"Light Far",1036,70,110,36,21.193286113544,-36,4,148,158,-12,7
"2592",29,"FA23_1036",1,"Light Far",1036,71,8,21,9.77457091099728,-21,5,33,52,-23,7
"2593",216,"FA23_1036",1,"Light Far",1036,72,172,44,26.1767945271609,-44,4,218,226,-10,7
"2594",170,"FA23_1036",1,"Light Far",1036,73,128,42,24.5916642096851,-42,4,172,158,12,7
"2595",158,"FA23_1036",1,"Light Far",1036,74,109,49,28.5264531862565,-49,4,160,158,0,0
"2596",123,"FA23_1036",1,"Light Far",1036,75,83,40,19.2106511629588,-40,4,125,93,30,15
"2597",133,"FA23_1036",1,"Light Far",1036,76,92,41,21.4384143747187,-41,5,137,158,-25,15
"2598",203,"FA23_1036",1,"Light Far",1036,77,167,36,20.6463569049342,-36,5,207,226,-23,15
"2599",146,"FA23_1036",1,"Light Far",1036,78,117,29,17.4769714618298,-29,5,150,158,-12,7
"2600",10,"FA23_1036",1,"Light Far",1036,79,9,1,0.555705893533505,-1,5,14,52,-42,15
"2601",76,"FA23_1036",1,"Light Far",1036,80,44,32,11.2008634874872,-32,5,80,93,-17,7
"2602",170,"FA23_1036",1,"Light Far",1036,81,112,58,33.071852959884,-58,5,174,158,12,7
"2603",52,"FA23_1036",1,"Light Far",1036,82,45,7,2.2474031639334,-7,5,56,52,0,0
"2604",158,"FA23_1036",1,"Light Far",1036,83,109,49,28.5264531862565,-49,5,162,158,0,0
"2605",72,"FA23_1036",1,"Light Far",1036,84,60,12,4.41774407769949,-12,5,76,52,20,7
"2606",93,"FA23_1036",1,"Light Far",1036,85,52,41,15.6509900686612,-41,5,97,93,0,0
"2607",123,"FA23_1036",1,"Light Far",1036,86,87,36,17.6202400997897,-36,5,127,93,30,15
"2608",185,"FA23_1036",1,"Light Far",1036,87,113,72,39.6213958390029,-72,5,189,158,27,15
"2609",241,"FA23_1036",1,"Light Far",1036,88,209,32,17.0438543251895,-32,5,245,226,15,7
"2610",216,"FA23_1036",1,"Light Far",1036,89,178,38,22.9540311903106,-38,5,220,226,-10,7
"2611",123,"FA23_1037",2,"Dark Far",1037,0,87,36,21.2626023995332,-36,1,119,93,30,15
"2612",76,"FA23_1037",2,"Dark Far",1037,1,49,27,15.9683368319453,-27,1,72,93,-17,7
"2613",93,"FA23_1037",2,"Dark Far",1037,2,81,12,6.74940375708764,-12,1,89,93,0,0
"2614",108,"FA23_1037",2,"Dark Far",1037,3,91,17,10.0429254561994,-17,1,104,93,15,7
"2615",146,"FA23_1037",2,"Dark Far",1037,4,151,5,2.49590667463077,5,1,142,158,-12,7
"2616",251,"FA23_1037",2,"Dark Far",1037,5,226,25,16.3052701826006,-25,1,247,226,25,15
"2617",29,"FA23_1037",2,"Dark Far",1037,6,17,12,5.97377786280485,-12,1,25,52,-23,7
"2618",158,"FA23_1037",2,"Dark Far",1037,7,178,20,8.4981496584658,20,1,154,158,0,0
"2619",170,"FA23_1037",2,"Dark Far",1037,8,198,28,10.6311956854597,28,1,166,158,12,7
"2620",185,"FA23_1037",2,"Dark Far",1037,9,212,27,9.21535836814173,27,1,181,158,27,15
"2621",226,"FA23_1037",2,"Dark Far",1037,10,229,3,1.19753053164216,3,1,222,226,0,0
"2622",10,"FA23_1037",2,"Dark Far",1037,11,3,7,8.06251765245256,-7,1,6,52,-42,15
"2623",72,"FA23_1037",2,"Dark Far",1037,12,67,5,2.86821186961669,-5,1,68,52,20,7
"2624",203,"FA23_1037",2,"Dark Far",1037,13,210,7,2.2474031639334,7,1,199,226,-23,15
"2625",241,"FA23_1037",2,"Dark Far",1037,14,253,12,14.5991578408884,12,1,237,226,15,7
"2626",133,"FA23_1037",2,"Dark Far",1037,15,99,34,20.5444308179545,-34,1,129,158,-25,15
"2627",52,"FA23_1037",2,"Dark Far",1037,16,51,1,0.627188226005665,-1,1,48,52,0,0
"2628",216,"FA23_1037",2,"Dark Far",1037,17,228,12,3.99362047821325,12,1,212,226,-10,7
"2629",93,"FA23_1037",2,"Dark Far",1037,18,67,26,14.580545106416,-26,2,91,93,0,0
"2630",170,"FA23_1037",2,"Dark Far",1037,19,215,45,15.9443386905832,45,2,168,158,12,7
"2631",76,"FA23_1037",2,"Dark Far",1037,20,72,4,2.2622138154778,-4,2,74,93,-17,7
"2632",146,"FA23_1037",2,"Dark Far",1037,21,178,32,14.184938729346,32,2,144,158,-12,7
"2633",216,"FA23_1037",2,"Dark Far",1037,22,216,0,0,0,2,214,226,-10,7
"2634",251,"FA23_1037",2,"Dark Far",1037,23,245,6,7.96662021799956,-6,2,249,226,25,15
"2635",241,"FA23_1037",2,"Dark Far",1037,24,238,3,1.61297264580608,-3,2,239,226,15,7
"2636",10,"FA23_1037",2,"Dark Far",1037,25,4,6,6.73269665338533,-6,2,8,52,-42,15
"2637",158,"FA23_1037",2,"Dark Far",1037,26,176,18,7.70639460308645,18,2,156,158,0,0
"2638",146,"FA23_1037",2,"Dark Far",1037,27,150,4,2.00618120259282,4,3,146,158,-12,7
"2639",29,"FA23_1037",2,"Dark Far",1037,28,23,6,3.88910631784857,-6,2,27,52,-23,7
"2640",29,"FA23_1037",2,"Dark Far",1037,29,32,3,1.99651715410063,3,3,29,52,-23,7
"2641",133,"FA23_1037",2,"Dark Far",1037,30,130,3,1.75673989345752,-3,2,131,158,-25,15
"2642",158,"FA23_1037",2,"Dark Far",1037,31,188,30,12.2776378449088,30,3,158,158,0,0
"2643",52,"FA23_1037",2,"Dark Far",1037,32,60,8,4.8979149506346,8,2,50,52,0,0
"2644",108,"FA23_1037",2,"Dark Far",1037,33,69,39,21.9597662044519,-39,2,106,93,15,7
"2645",203,"FA23_1037",2,"Dark Far",1037,34,198,5,1.68847397976124,-5,2,201,226,-23,15
"2646",226,"FA23_1037",2,"Dark Far",1037,35,222,4,1.40101099623224,-4,2,224,226,0,0
"2647",108,"FA23_1037",2,"Dark Far",1037,36,91,17,10.0429254561994,-17,3,108,93,15,7
"2648",123,"FA23_1037",2,"Dark Far",1037,37,95,28,16.9712172519489,-28,2,121,93,30,15
"2649",170,"FA23_1037",2,"Dark Far",1037,38,168,2,0.845192554478097,-2,3,170,158,12,7
"2650",123,"FA23_1037",2,"Dark Far",1037,39,101,22,13.5610150640498,-22,3,123,93,30,15
"2651",216,"FA23_1037",2,"Dark Far",1037,40,220,4,1.2329121320682,4,3,216,226,-10,7
"2652",93,"FA23_1037",2,"Dark Far",1037,41,57,36,20.3586550728361,-36,3,93,93,0,0
"2653",133,"FA23_1037",2,"Dark Far",1037,42,90,43,25.3734464916389,-43,3,133,158,-25,15
"2654",226,"FA23_1037",2,"Dark Far",1037,43,240,14,6.57083206156956,14,3,226,226,0,0
"2655",185,"FA23_1037",2,"Dark Far",1037,44,202,17,6.05126924733178,17,2,183,158,27,15
"2656",72,"FA23_1037",2,"Dark Far",1037,45,66,6,3.44927874511616,-6,2,70,52,20,7
"2657",52,"FA23_1037",2,"Dark Far",1037,46,49,3,1.89444515730849,-3,3,52,52,0,0
"2658",241,"FA23_1037",2,"Dark Far",1037,47,226,15,7.10168117952895,-15,3,241,226,15,7
"2659",72,"FA23_1037",2,"Dark Far",1037,48,48,24,14.3728750258891,-24,3,72,52,20,7
"2660",251,"FA23_1037",2,"Dark Far",1037,49,241,10,10.0027020916054,-10,3,251,226,25,15
"2661",203,"FA23_1037",2,"Dark Far",1037,50,194,9,3.08743555066801,-9,3,203,226,-23,15
"2662",76,"FA23_1037",2,"Dark Far",1037,51,78,2,1.12316892133154,2,3,76,93,-17,7
"2663",10,"FA23_1037",2,"Dark Far",1037,52,5,5,5.46906545084448,-5,3,10,52,-42,15
"2664",185,"FA23_1037",2,"Dark Far",1037,53,185,0,0,0,3,185,158,27,15
"2665",108,"FA23_1037",2,"Dark Far",1037,54,121,13,8.12837659149849,13,4,110,93,15,7
"2666",241,"FA23_1037",2,"Dark Far",1037,55,207,34,12.1776382952345,-34,4,243,226,15,7
"2667",203,"FA23_1037",2,"Dark Far",1037,56,186,17,6.00599812406953,-17,4,205,226,-23,15
"2668",226,"FA23_1037",2,"Dark Far",1037,57,233,7,3.00374150108635,7,4,228,226,0,0
"2669",226,"FA23_1037",2,"Dark Far",1037,58,228,2,0.782991355359103,2,5,230,226,0,0
"2670",76,"FA23_1037",2,"Dark Far",1037,59,75,1,0.563700961632566,-1,4,78,93,-17,7
"2671",52,"FA23_1037",2,"Dark Far",1037,60,43,9,5.77775888066201,-9,4,54,52,0,0
"2672",133,"FA23_1037",2,"Dark Far",1037,61,97,36,21.6535838282585,-36,4,135,158,-25,15
"2673",108,"FA23_1037",2,"Dark Far",1037,62,86,22,12.8005829097668,-22,5,112,93,15,7
"2674",72,"FA23_1037",2,"Dark Far",1037,63,74,2,1.13334446841023,2,4,74,52,20,7
"2675",185,"FA23_1037",2,"Dark Far",1037,64,188,3,1.12490545604106,3,4,187,158,27,15
"2676",10,"FA23_1037",2,"Dark Far",1037,65,2,8,9.46354958030653,-8,4,12,52,-42,15
"2677",251,"FA23_1037",2,"Dark Far",1037,66,245,6,7.96662021799956,-6,4,253,226,25,15
"2678",93,"FA23_1037",2,"Dark Far",1037,67,60,33,18.6019179624282,-33,4,95,93,0,0
"2679",251,"FA23_1037",2,"Dark Far",1037,68,249,2,4.0713567264564,-2,5,255,226,25,15
"2680",29,"FA23_1037",2,"Dark Far",1037,69,2,27,16.7067612050715,-27,4,31,52,-23,7
"2681",146,"FA23_1037",2,"Dark Far",1037,70,143,3,1.55583730400515,-3,4,148,158,-12,7
"2682",29,"FA23_1037",2,"Dark Far",1037,71,27,2,1.31462534419722,-2,5,33,52,-23,7
"2683",216,"FA23_1037",2,"Dark Far",1037,72,203,13,4.07538548350744,-13,4,218,226,-10,7
"2684",170,"FA23_1037",2,"Dark Far",1037,73,193,23,8.89663385339636,23,4,172,158,12,7
"2685",158,"FA23_1037",2,"Dark Far",1037,74,177,19,8.10379324279169,19,4,160,158,0,0
"2686",123,"FA23_1037",2,"Dark Far",1037,75,101,22,13.5610150640498,-22,4,125,93,30,15
"2687",133,"FA23_1037",2,"Dark Far",1037,76,88,45,26.3961309638845,-45,5,137,158,-25,15
"2688",203,"FA23_1037",2,"Dark Far",1037,77,201,2,0.667165467393161,-2,5,207,226,-23,15
"2689",146,"FA23_1037",2,"Dark Far",1037,78,157,11,5.34010092787131,11,5,150,158,-12,7
"2690",10,"FA23_1037",2,"Dark Far",1037,79,4,6,6.73269665338533,-6,5,14,52,-42,15
"2691",76,"FA23_1037",2,"Dark Far",1037,80,43,33,19.8003460021435,-33,5,80,93,-17,7
"2692",170,"FA23_1037",2,"Dark Far",1037,81,198,28,10.6311956854597,28,5,174,158,12,7
"2693",52,"FA23_1037",2,"Dark Far",1037,82,39,13,8.42320226703444,-13,5,56,52,0,0
"2694",158,"FA23_1037",2,"Dark Far",1037,83,186,28,11.5453446895571,28,5,162,158,0,0
"2695",72,"FA23_1037",2,"Dark Far",1037,84,40,32,19.5450499888651,-32,5,76,52,20,7
"2696",93,"FA23_1037",2,"Dark Far",1037,85,71,22,12.3235380604281,-22,5,97,93,0,0
"2697",123,"FA23_1037",2,"Dark Far",1037,86,88,35,20.7391635141976,-35,5,127,93,30,15
"2698",185,"FA23_1037",2,"Dark Far",1037,87,192,7,2.58783210725967,7,5,189,158,27,15
"2699",241,"FA23_1037",2,"Dark Far",1037,88,215,26,10.2743814204247,-26,5,245,226,15,7
"2700",216,"FA23_1037",2,"Dark Far",1037,89,232,16,5.6599071879264,16,5,220,226,-10,7
"2701",123,"FA23_1039",2,"Dark Far",1039,0,84,39,22.8162699949162,-39,1,119,93,30,15
"2702",76,"FA23_1039",2,"Dark Far",1039,1,43,33,19.8003460021435,-33,1,72,93,-17,7
"2703",93,"FA23_1039",2,"Dark Far",1039,2,94,1,0.574803954760745,1,1,89,93,0,0
"2704",108,"FA23_1039",2,"Dark Far",1039,3,86,22,12.8005829097668,-22,1,104,93,15,7
"2705",146,"FA23_1039",2,"Dark Far",1039,4,178,32,14.184938729346,32,1,142,158,-12,7
"2706",251,"FA23_1039",2,"Dark Far",1039,5,223,28,17.1460950334818,-28,1,247,226,25,15
"2707",29,"FA23_1039",2,"Dark Far",1039,6,40,11,7.3459214804893,11,1,25,52,-23,7
"2708",158,"FA23_1039",2,"Dark Far",1039,7,185,27,11.1747836184406,27,1,154,158,0,0
"2709",170,"FA23_1039",2,"Dark Far",1039,8,184,14,5.5929554117903,14,1,166,158,12,7
"2710",185,"FA23_1039",2,"Dark Far",1039,9,185,0,0,0,1,181,158,27,15
"2711",226,"FA23_1039",2,"Dark Far",1039,10,224,2,0.725233465892022,-2,1,222,226,0,0
"2712",10,"FA23_1039",2,"Dark Far",1039,11,59,49,24.3010587889151,49,1,6,52,-42,15
"2713",72,"FA23_1039",2,"Dark Far",1039,12,40,32,19.5450499888651,-32,1,68,52,20,7
"2714",203,"FA23_1039",2,"Dark Far",1039,13,210,7,2.2474031639334,7,1,199,226,-23,15
"2715",241,"FA23_1039",2,"Dark Far",1039,14,223,18,8.11073514743527,-18,1,237,226,15,7
"2716",133,"FA23_1039",2,"Dark Far",1039,15,104,29,17.6729516914106,-29,1,129,158,-25,15
"2717",52,"FA23_1039",2,"Dark Far",1039,16,48,4,2.5340947894855,-4,1,48,52,0,0
"2718",216,"FA23_1039",2,"Dark Far",1039,17,185,31,10.3954138782848,-31,1,212,226,-10,7
"2719",93,"FA23_1039",2,"Dark Far",1039,18,89,4,2.27532229445329,-4,2,91,93,0,0
"2720",170,"FA23_1039",2,"Dark Far",1039,19,183,13,5.2118222507959,13,2,168,158,12,7
"2721",76,"FA23_1039",2,"Dark Far",1039,20,73,3,1.69512362877925,-3,2,74,93,-17,7
"2722",146,"FA23_1039",2,"Dark Far",1039,21,140,6,3.15684260235673,-6,2,144,158,-12,7
"2723",216,"FA23_1039",2,"Dark Far",1039,22,225,9,2.88393650979147,9,2,214,226,-10,7
"2724",251,"FA23_1039",2,"Dark Far",1039,23,225,26,16.6019893054688,-26,2,249,226,25,15
"2725",241,"FA23_1039",2,"Dark Far",1039,24,225,16,7.45433718696159,-16,2,239,226,15,7
"2726",10,"FA23_1039",2,"Dark Far",1039,25,41,31,15.0993387096135,31,2,8,52,-42,15
"2727",158,"FA23_1039",2,"Dark Far",1039,26,98,60,33.7029778467497,-60,2,156,158,0,0
"2728",146,"FA23_1039",2,"Dark Far",1039,27,120,26,14.9119360769032,-26,3,146,158,-12,7
"2729",29,"FA23_1039",2,"Dark Far",1039,28,43,14,9.32778123029852,14,2,27,52,-23,7
"2730",29,"FA23_1039",2,"Dark Far",1039,29,30,1,0.66418132997817,1,3,29,52,-23,7
"2731",133,"FA23_1039",2,"Dark Far",1039,30,85,48,27.9041104745166,-48,2,131,158,-25,15
"2732",158,"FA23_1039",2,"Dark Far",1039,31,102,56,31.5025803225099,-56,3,158,158,0,0
"2733",52,"FA23_1039",2,"Dark Far",1039,32,43,9,5.77775888066201,-9,2,50,52,0,0
"2734",108,"FA23_1039",2,"Dark Far",1039,33,88,20,11.7052355494817,-20,2,106,93,15,7
"2735",203,"FA23_1039",2,"Dark Far",1039,34,176,27,9.86575498840079,-27,2,201,226,-23,15
"2736",226,"FA23_1039",2,"Dark Far",1039,35,203,23,7.12521815314653,-23,2,224,226,0,0
"2737",108,"FA23_1039",2,"Dark Far",1039,36,85,23,13.3451152032194,-23,3,108,93,15,7
"2738",123,"FA23_1039",2,"Dark Far",1039,37,85,38,22.3008831366105,-38,2,121,93,30,15
"2739",170,"FA23_1039",2,"Dark Far",1039,38,176,6,2.46527178674816,6,3,170,158,12,7
"2740",123,"FA23_1039",2,"Dark Far",1039,39,84,39,22.8162699949162,-39,3,123,93,30,15
"2741",216,"FA23_1039",2,"Dark Far",1039,40,174,42,14.6258512332599,-42,3,216,226,-10,7
"2742",93,"FA23_1039",2,"Dark Far",1039,41,76,17,9.52968532183071,-17,3,93,93,0,0
"2743",133,"FA23_1039",2,"Dark Far",1039,42,101,32,19.4122458644001,-32,3,133,158,-25,15
"2744",226,"FA23_1039",2,"Dark Far",1039,43,172,54,18.1487380073182,-54,3,226,226,0,0
"2745",185,"FA23_1039",2,"Dark Far",1039,44,181,4,1.53595650251514,-4,2,183,158,27,15
"2746",72,"FA23_1039",2,"Dark Far",1039,45,26,46,28.8303556219295,-46,2,70,52,20,7
"2747",52,"FA23_1039",2,"Dark Far",1039,46,60,8,4.8979149506346,8,3,52,52,0,0
"2748",241,"FA23_1039",2,"Dark Far",1039,47,222,19,8.41678800970726,-19,3,241,226,15,7
"2749",72,"FA23_1039",2,"Dark Far",1039,48,39,33,20.205421346535,-33,3,72,52,20,7
"2750",251,"FA23_1039",2,"Dark Far",1039,49,227,24,15.9911882041885,-24,3,251,226,25,15
"2751",203,"FA23_1039",2,"Dark Far",1039,50,218,15,4.67208092354189,15,3,203,226,-23,15
"2752",76,"FA23_1039",2,"Dark Far",1039,51,23,53,32.9688469906533,-53,3,76,93,-17,7
"2753",10,"FA23_1039",2,"Dark Far",1039,52,48,38,18.7749466426317,38,3,10,52,-42,15
"2754",185,"FA23_1039",2,"Dark Far",1039,53,181,4,1.53595650251514,-4,3,185,158,27,15
"2755",108,"FA23_1039",2,"Dark Far",1039,54,221,113,47.2320145933423,113,4,110,93,15,7
"2756",241,"FA23_1039",2,"Dark Far",1039,55,225,16,7.45433718696159,-16,4,243,226,15,7
"2757",203,"FA23_1039",2,"Dark Far",1039,56,185,18,6.38164404700918,-18,4,205,226,-23,15
"2758",226,"FA23_1039",2,"Dark Far",1039,57,222,4,1.40101099623224,-4,4,228,226,0,0
"2759",226,"FA23_1039",2,"Dark Far",1039,58,222,4,1.40101099623224,-4,5,230,226,0,0
"2760",76,"FA23_1039",2,"Dark Far",1039,59,38,38,23.0648975094656,-38,4,78,93,-17,7
"2761",52,"FA23_1039",2,"Dark Far",1039,60,65,13,7.85059816530783,13,4,54,52,0,0
"2762",133,"FA23_1039",2,"Dark Far",1039,61,96,37,22.2000139256179,-37,4,135,158,-25,15
"2763",108,"FA23_1039",2,"Dark Far",1039,62,113,5,3.12888402816673,5,5,112,93,15,7
"2764",72,"FA23_1039",2,"Dark Far",1039,63,52,20,11.8589462128208,-20,4,74,52,20,7
"2765",185,"FA23_1039",2,"Dark Far",1039,64,98,87,43.8391209585848,-87,4,187,158,27,15
"2766",10,"FA23_1039",2,"Dark Far",1039,65,31,21,10.0901330148382,21,4,12,52,-42,15
"2767",251,"FA23_1039",2,"Dark Far",1039,66,228,23,15.65934202618,-23,4,253,226,25,15
"2768",93,"FA23_1039",2,"Dark Far",1039,67,89,4,2.27532229445329,-4,4,95,93,0,0
"2769",251,"FA23_1039",2,"Dark Far",1039,68,228,23,15.65934202618,-23,5,255,226,25,15
"2770",29,"FA23_1039",2,"Dark Far",1039,69,29,0,0,0,4,31,52,-23,7
"2771",146,"FA23_1039",2,"Dark Far",1039,70,105,41,24.0726510331119,-41,4,148,158,-12,7
"2772",29,"FA23_1039",2,"Dark Far",1039,71,52,23,15.1063048268077,23,5,33,52,-23,7
"2773",216,"FA23_1039",2,"Dark Far",1039,72,190,26,8.56050711121872,-26,4,218,226,-10,7
"2774",170,"FA23_1039",2,"Dark Far",1039,73,190,20,7.82095636164549,20,4,172,158,12,7
"2775",158,"FA23_1039",2,"Dark Far",1039,74,175,17,7.30593298859374,17,4,160,158,0,0
"2776",123,"FA23_1039",2,"Dark Far",1039,75,157,34,18.2605599116892,34,4,125,93,30,15
"2777",133,"FA23_1039",2,"Dark Far",1039,76,140,7,3.92221742265435,7,5,137,158,-25,15
"2778",203,"FA23_1039",2,"Dark Far",1039,77,149,54,21.4478408539265,-54,5,207,226,-23,15
"2779",146,"FA23_1039",2,"Dark Far",1039,78,126,20,11.218673483422,-20,5,150,158,-12,7
"2780",10,"FA23_1039",2,"Dark Far",1039,79,49,39,19.2926179748303,39,5,14,52,-42,15
"2781",76,"FA23_1039",2,"Dark Far",1039,80,60,16,9.23489462170822,-16,5,80,93,-17,7
"2782",170,"FA23_1039",2,"Dark Far",1039,81,178,8,3.26408805965158,8,5,174,158,12,7
"2783",52,"FA23_1039",2,"Dark Far",1039,82,42,10,6.43389736187828,-10,5,56,52,0,0
"2784",158,"FA23_1039",2,"Dark Far",1039,83,180,22,9.27780902328779,22,5,162,158,0,0
"2785",72,"FA23_1039",2,"Dark Far",1039,84,51,21,12.4816069620569,-21,5,76,52,20,7
"2786",93,"FA23_1039",2,"Dark Far",1039,85,52,41,23.3401659687465,-41,5,97,93,0,0
"2787",123,"FA23_1039",2,"Dark Far",1039,86,95,28,16.9712172519489,-28,5,127,93,30,15
"2788",185,"FA23_1039",2,"Dark Far",1039,87,180,5,1.9263593856126,-5,5,189,158,27,15
"2789",241,"FA23_1039",2,"Dark Far",1039,88,228,13,6.3438845235752,-13,5,245,226,15,7
"2790",216,"FA23_1039",2,"Dark Far",1039,89,209,7,2.15262851438729,-7,5,220,226,-10,7
"2791",123,"FA23_1040",1,"Light Far",1040,0,72,51,23.2988047247669,-51,1,119,93,30,15
"2792",76,"FA23_1040",1,"Light Far",1040,1,45,31,10.8974036359678,-31,1,72,93,-17,7
"2793",93,"FA23_1040",1,"Light Far",1040,2,81,12,5.10444835329095,-12,1,89,93,0,0
"2794",108,"FA23_1040",1,"Light Far",1040,3,82,26,11.7228498744165,-26,1,104,93,15,7
"2795",146,"FA23_1040",1,"Light Far",1040,4,160,14,8.39748645876785,14,1,142,158,-12,7
"2796",251,"FA23_1040",1,"Light Far",1040,5,229,22,13.9693500414184,-22,1,247,226,25,15
"2797",29,"FA23_1040",1,"Light Far",1040,6,46,17,5.29524405235552,17,1,25,52,-23,7
"2798",158,"FA23_1040",1,"Light Far",1040,7,179,21,11.804765675503,21,1,154,158,0,0
"2799",170,"FA23_1040",1,"Light Far",1040,8,179,9,5.03837361839556,9,1,166,158,12,7
"2800",185,"FA23_1040",1,"Light Far",1040,9,170,15,8.42722835911621,-15,1,181,158,27,15
"2801",226,"FA23_1040",1,"Light Far",1040,10,228,2,1.31462534419722,2,1,222,226,0,0
"2802",10,"FA23_1040",1,"Light Far",1040,11,38,28,11.8511169218745,28,1,6,52,-42,15
"2803",72,"FA23_1040",1,"Light Far",1040,12,42,30,10.2669516167821,-30,1,68,52,20,7
"2804",203,"FA23_1040",1,"Light Far",1040,13,184,19,11.2942012846917,-19,1,199,226,-23,15
"2805",241,"FA23_1040",1,"Light Far",1040,14,217,24,12.2230050818788,-24,1,237,226,15,7
"2806",133,"FA23_1040",1,"Light Far",1040,15,80,53,26.1003972335879,-53,1,129,158,-25,15
"2807",52,"FA23_1040",1,"Light Far",1040,16,44,8,2.55769969257705,-8,1,48,52,0,0
"2808",216,"FA23_1040",1,"Light Far",1040,17,227,11,7.3368410513448,11,1,212,226,-10,7
"2809",93,"FA23_1040",1,"Light Far",1040,18,85,8,3.45395985414324,-8,2,91,93,0,0
"2810",170,"FA23_1040",1,"Light Far",1040,19,176,6,3.35808266961606,6,2,168,158,12,7
"2811",76,"FA23_1040",1,"Light Far",1040,20,41,35,12.0919772674718,-35,2,74,93,-17,7
"2812",146,"FA23_1040",1,"Light Far",1040,21,83,63,32.9221853177867,-63,2,144,158,-12,7
"2813",216,"FA23_1040",1,"Light Far",1040,22,218,2,1.33485063038851,2,2,214,226,-10,7
"2814",251,"FA23_1040",1,"Light Far",1040,23,226,25,14.4892192430492,-25,2,249,226,25,15
"2815",241,"FA23_1040",1,"Light Far",1040,24,231,10,4.58384082264774,-10,2,239,226,15,7
"2816",10,"FA23_1040",1,"Light Far",1040,25,37,27,11.6050824405633,27,2,8,52,-42,15
"2817",158,"FA23_1040",1,"Light Far",1040,26,183,25,14.0216237785508,25,2,156,158,0,0
"2818",146,"FA23_1040",1,"Light Far",1040,27,88,58,31.0599805918436,-58,3,146,158,-12,7
"2819",29,"FA23_1040",1,"Light Far",1040,28,54,25,7.75786396120977,25,2,27,52,-23,7
